,0,1,2,3,4,5,6,7
8712,8713,229661553,4,1681355115099818,1681355118599850,3.02343,0,1
8713,8714,229654262,1,1681355119099706,1681355119599712,6.93548,0,1
8714,8715,229222131,1,1681355120599801,1681355120599801,7.32225,0,1
8715,8716,229707980,7,1681355122599612,1681355126599620,0.0,46,0
8716,8717,229694447,3,1681355123099800,1681355123099800,6.52107,0,1
8717,8718,229691943,4,1681355126099792,1681355295599839,7.23412,0,1
8718,8719,229682923,1,1681355126599796,1681355127099800,7.35916,0,1
8719,8720,229716337,1,1681355128599631,1681355130099633,12.5819,46,0
8720,8721,221862028,1,1681355128599767,1681355157099818,0.574907,0,1
8721,8722,229717777,1,1681355131599707,1681355153599665,7.03317,0,1
8722,8723,229731647,7,1681355132599604,1681355136099606,0.0,46,0
8723,8724,229753411,7,1681355141599597,1681355144099669,0.0,46,0
8724,8725,226820407,1,1681355141599828,1681355141599828,11.384,0,1
8725,8726,229734267,1,1681355143099664,1681355146599687,6.77867,0,1
8726,8727,229465042,1,1681355144099695,1681355151599822,10.0518,0,1
8727,8728,229605566,1,1681355156099789,1681355178599706,8.61542,57,0
8728,8729,229789247,1,1681355156599815,1681355199599718,1.01332,0,1
8729,8730,229787960,3,1681355159599708,1681355159599708,10.3769,0,1
8730,8731,229602625,1,1681355160599638,1681355273099707,0.544668,0,1
8731,8732,229775671,3,1681355161099705,1681355161099705,5.86011,0,1
8732,8733,229773297,1,1681355161599818,1681355164599615,2.8723,0,1
8733,8734,229731742,3,1681355163099695,1681355169099735,5.74198,0,1
8734,8735,229796915,3,1681355168599866,1681355168599866,6.54772,0,1
8735,8736,229793841,1,1681355171099798,1681355262599807,4.92277,0,1
8736,8737,229691029,3,1681355172099711,1681355172099711,6.058,0,1
8737,8738,229798640,1,1681355174599793,1681355175099791,4.18829,0,1
8738,8739,229826444,3,1681355177099710,1681355186099691,2.2453,0,1
8739,8740,229769606,1,1681355182099831,1681355188099842,10.868,57,0
8740,8741,229817859,3,1681355183099711,1681355191599705,3.44774,0,1
8741,8742,229815454,1,1681355183599833,1681355252099680,10.6415,57,0
8742,8743,229736078,1,1681355184599772,1681355272599680,6.80943,0,1
8743,8744,229833673,1,1681355186099830,1681355209099710,10.3197,57,0
8744,8745,229777999,4,1681355187099792,1681355188599778,4.61911,0,1
8745,8746,229684002,1,1681355187599688,1681355191599705,7.60689,0,1
8746,8747,229853197,1,1681355191599705,1681355194599720,9.60445,0,1
8747,8748,229862069,1,1681355192099702,1681355206599732,7.63298,0,1
8748,8749,229694219,1,1681355195099746,1681355214599631,6.00204,0,1
8749,8750,229858948,3,1681355196599777,1681355202599786,4.08848,0,1
8750,8751,229820734,1,1681355199099783,1681355201599779,9.69609,0,1
8751,8752,229455903,1,1681355199099783,1681355202099781,9.17653,0,1
8752,8753,229396041,1,1681355200099751,1681355200599746,4.33205,0,1
8753,8754,229823583,1,1681355200599778,1681355201099775,8.25895,0,1
8754,8755,229850742,1,1681355201599779,1681355204599782,8.70193,0,1
8755,8756,229369939,1,1681355202099781,1681355206599789,6.40676,0,1
8756,8757,229890402,3,1681355202599786,1681355202599786,4.79176,0,1
8757,8758,229882722,1,1681355202599786,1681355205599782,9.38641,0,1
8758,8759,229633817,1,1681355202599850,1681355203599855,6.69945,0,1
8759,8760,229880608,3,1681355202599850,1681355209599728,3.71059,0,1
8760,8761,229704131,1,1681355203599784,1681355207099789,8.75722,0,1
8761,8762,229622103,1,1681355204099785,1681355204099785,11.1183,0,1
8762,8763,229562300,1,1681355206099786,1681355209599954,8.2934,0,1
8763,8764,229892467,1,1681355207099789,1681355210599938,7.54041,0,1
8764,8765,229890085,3,1681355211599897,1681355211599897,6.38666,0,1
8765,8766,229796113,1,1681355215099691,1681355215599669,5.56954,0,1
8766,8767,229743534,4,1681355215099815,1681355215599818,8.03389,0,1
8767,8768,229912387,1,1681355217599803,1681355218099804,5.62425,0,1
8768,8769,229744791,1,1681355218099722,1681355219599718,6.35563,0,1
8769,8770,229471562,1,1681355219099727,1681355221099722,10.9793,0,1
8770,8771,229918735,6,1681355219099807,1681355220099802,5.71454,0,1
8771,8772,229822860,1,1681355220599958,1681355220599958,7.1777,0,1
8772,8773,229932933,1,1681355222099921,1681355250599844,8.49384,0,1
8773,8774,229938903,1,1681355223599756,1681355421099696,5.14191,46,0
8774,8775,229932461,1,1681355224099961,1681355224099961,7.16184,0,1
8775,8776,229833215,1,1681355225099857,1681355225599856,6.89161,0,1
8776,8777,226808573,1,1681355237599803,1681355237599803,8.73191,0,1
8777,8778,229875521,1,1681355241599779,1681355241599779,6.92493,0,1
8778,8779,229728538,1,1681355246099779,1681355246599788,6.84466,0,1
8779,8780,229240738,1,1681355246099838,1681355247099849,6.54141,0,1
8780,8781,229718262,1,1681355248599796,1681355249099796,6.65592,0,1
8781,8782,229842160,1,1681355253099792,1681355253099792,6.83042,0,1
8782,8783,230020067,1,1681355259099827,1681355323599703,10.1987,0,1
8783,8784,230008307,3,1681355265599696,1681355274099663,3.19902,0,1
8784,8785,230022255,1,1681355265599850,1681355370599715,5.6563,0,1
8785,8786,229905540,3,1681355266599792,1681355273099681,3.37264,0,1
8786,8787,230039110,1,1681355268099713,1681355345599776,7.22904,0,1
8787,8788,229822149,1,1681355270599698,1681355270599698,8.88492,0,1
8788,8789,229998303,1,1681355270599780,1681355273099681,9.10217,0,1
8789,8790,230028906,3,1681355271099697,1681355271099697,7.48023,0,1
8790,8791,230015725,1,1681355278599709,1681355278599709,7.59413,0,1
8791,8792,229987046,1,1681355280099836,1681355280599829,6.26863,0,1
8792,8793,230018391,1,1681355284099839,1681355284099839,5.97674,0,1
8793,8794,230022124,1,1681355284599839,1681355284599839,6.65586,0,1
8794,8795,230019833,1,1681355286099839,1681355286099839,5.84433,0,1
8795,8796,230083833,4,1681355287099806,1681355332099705,7.03717,0,1
8796,8797,229943921,1,1681355287099806,1681355291599641,6.94904,0,1
8797,8798,229913683,1,1681355287599764,1681355288599760,8.44218,0,1
8798,8799,230089239,1,1681355289099654,1681355349099776,6.42633,0,1
8799,8800,229984943,1,1681355291099629,1681355295599714,6.70628,0,1
8800,8801,230099621,1,1681355298599850,1681355301599623,8.53762,0,1
8801,8802,229747683,1,1681355299099958,1681355299099958,9.82159,0,1
8802,8803,229590619,1,1681355300099849,1681355302599851,9.34122,0,1
8803,8804,230112913,1,1681355302099940,1681355302599934,14.549,57,0
8804,8805,230068812,1,1681355302599851,1681355305599853,8.7613,0,1
8805,8806,230112692,1,1681355303599851,1681355355099774,7.07283,0,1
8806,8807,230104575,1,1681355305599771,1681355308099790,8.17789,0,1
8807,8808,229616064,1,1681355305599853,1681355308599851,8.68473,0,1
8808,8809,229915332,1,1681355307099742,1681355308599739,6.57705,0,1
8809,8810,229946275,1,1681355308099746,1681355318099789,11.793,0,1
8810,8811,229996536,1,1681355308099790,1681355309099813,15.7702,57,0
8811,8812,230141868,1,1681355312599673,1681355381599710,3.74476,46,0
8812,8813,230014037,1,1681355314599694,1681355314599694,7.81662,0,1
8813,8814,230096590,1,1681355314599746,1681355317599772,12.4718,0,1
8814,8815,230088523,1,1681355316599699,1681355341599760,11.7609,0,1
8815,8816,230104361,1,1681355317099694,1681355317099694,7.14701,0,1
8816,8817,230159256,1,1681355321599683,1681355324099660,6.49799,0,1
8817,8818,230162164,3,1681355323099702,1681355333599708,2.85997,0,1
8818,8819,230110324,3,1681355323099828,1681355347099922,3.2146,0,1
8819,8820,230157094,1,1681355325599844,1681355327000026,7.34667,0,1
8820,8821,230130948,1,1681355326099715,1681355327099722,9.65051,0,1
8821,8822,230065681,1,1681355326599754,1681355327099747,7.51704,0,1
8822,8823,230171704,1,1681355327599665,1681355376599726,4.37754,46,0
8823,8824,229709880,1,1681355327599678,1681355331599782,8.93104,59,0
8824,8825,230137137,3,1681355328599990,1681355333599916,7.24674,0,1
8825,8826,230130742,3,1681355329099978,1681355337599933,5.36639,0,1
8826,8827,230126802,1,1681355329099978,1681355329599947,5.7952,0,1
8827,8828,230145282,3,1681355333099707,1681355333099707,6.88556,0,1
8828,8829,230163131,1,1681355333599708,1681355335099349,5.86223,0,1
8829,8830,230159964,3,1681355333599916,1681355334099918,6.06646,0,1
8830,8831,230145427,1,1681355336099924,1681355336599928,5.61358,0,1
8831,8832,230203195,3,1681355337099865,1681355343099764,4.1223,0,1
8832,8833,230223776,1,1681355344599681,1681355345599741,10.7864,59,0
8833,8834,229918804,1,1681355345099779,1681355345599776,6.12935,0,1
8834,8835,230215782,1,1681355349599590,1681355350099691,6.78567,0,1
8835,8836,229532337,1,1681355351099724,1681355351099724,8.56518,0,1
8836,8837,230104576,1,1681355353099922,1681355354099921,7.19615,0,1
8837,8838,229876849,1,1681355353599768,1681355353599768,8.50567,0,1
8838,8839,230239644,3,1681355358599689,1681355358599689,8.10807,0,1
8839,8840,230174025,1,1681355359599905,1681355360099898,14.6224,0,1
8840,8841,229928562,6,1681355362099734,1681355557099751,7.71707,57,0
8841,8842,230022993,1,1681355372099721,1681355372599637,4.90433,0,1
8842,8843,230261192,3,1681355373599726,1681355373599726,6.17612,0,1
8843,8844,230147297,3,1681355378099931,1681355385599881,5.78152,0,1
8844,8845,230209573,1,1681355380099918,1681355380599910,6.96735,0,1
8845,8846,230227522,1,1681355382099898,1681355382099898,8.55494,0,1
8846,8847,230244646,1,1681355382599896,1681355382599896,7.07403,0,1
8847,8848,230253646,1,1681355385599881,1681355385599881,6.97913,0,1
8848,8849,230144719,1,1681355388099692,1681355392099716,6.73522,0,1
8849,8850,230225008,1,1681355389599700,1681355394599722,5.84987,0,1
8850,8851,230189830,1,1681355390599710,1681355394599722,7.41596,0,1
8851,8852,230265523,1,1681355391599719,1681355396599607,6.11695,0,1
8852,8853,230341797,1,1681355400099580,1681355442099675,3.10215,0,1
8853,8854,230320331,1,1681355401599682,1681355416599715,6.47891,0,1
8854,8855,229864392,1,1681355403599852,1681355406099838,10.7347,0,1
8855,8856,230248828,3,1681355406099838,1681355406099838,4.73432,0,1
8856,8857,230271915,1,1681355407599856,1681355412099842,5.96822,0,1
8857,8858,230322086,1,1681355410099849,1681355414599831,6.17564,0,1
8858,8859,230165290,1,1681355411099829,1681355412099829,9.69301,57,0
8859,8860,229481571,1,1681355413599718,1681355434099668,6.29291,0,1
8860,8861,230233496,1,1681355415099744,1681355415099744,7.59299,0,1
8861,8862,230373328,1,1681355416099627,1681355424599641,5.51638,46,0
8862,8863,230374825,3,1681355416099838,1681355427099704,10.6297,0,1
8863,8864,230324454,1,1681355418099687,1681355465599779,6.15551,0,1
8864,8865,230377150,1,1681355423099705,1681355424599700,6.9164,0,1
8865,8866,230385194,3,1681355423599846,1681355425599832,10.4114,0,1
8866,8867,230340732,1,1681355424099688,1681355426099690,6.62702,0,1
8867,8868,230390321,1,1681355424099707,1681355424599700,6.61346,0,1
8868,8869,230127300,6,1681355427599844,1681355429099851,3.93877,0,1
8869,8870,230403198,1,1681355428099572,1681355548599636,5.44413,46,0
8870,8871,230170144,1,1681355428599825,1681355524599628,10.7446,0,1
8871,8872,230406139,1,1681355436599718,1681355443099707,3.79727,46,0
8872,8873,230403087,3,1681355439099861,1681355439599863,1.71771,0,1
8873,8874,230426185,1,1681355439599776,1681355439599776,10.859,0,1
8874,8875,230265036,1,1681355440099863,1681355440099863,6.96254,0,1
8875,8876,230406801,1,1681355442099855,1681355442099855,7.41135,0,1
8876,8877,230108528,6,1681355443099853,1681355654599751,7.74596,57,0
8877,8878,230324518,4,1681355443099853,1681355444599855,5.70792,0,1
8878,8879,230424434,3,1681355443599688,1681355443599688,7.12336,0,1
8879,8880,230355395,1,1681355446599789,1681355453599785,9.99268,0,1
8880,8881,230449471,1,1681355447099857,1681355460599831,8.00674,59,0
8881,8882,230428322,4,1681355447599853,1681355448599855,6.18093,0,1
8882,8883,230181056,1,1681355450599679,1681355450599679,6.35838,0,1
8883,8884,230450135,3,1681355453599658,1681355454099667,0.47649,0,1
8884,8885,230197024,1,1681355453599771,1681355454099639,14.8208,0,1
8885,8886,230240419,1,1681355460599831,1681355460599831,6.08656,0,1
8886,8887,230478536,3,1681355464599609,1681355471599597,3.55592,0,1
8887,8888,229790691,1,1681355464599818,1681355464599818,7.88887,0,1
8888,8889,230428820,1,1681355466099808,1681355466099808,10.9979,0,1
8889,8890,230210409,1,1681355468599784,1681355468599784,5.57365,0,1
8890,8891,230485296,3,1681355469099784,1681355476099786,4.92405,0,1
8891,8892,230481236,3,1681355471099775,1681355471099775,6.24813,0,1
8892,8893,230407105,1,1681355472599678,1681355476599666,6.73631,0,1
8893,8894,230498190,3,1681355472599678,1681355479599664,6.26121,0,1
8894,8895,230490193,1,1681355472599779,1681355564099614,6.28741,0,1
8895,8896,230480226,1,1681355474099668,1681355475099666,8.04724,0,1
8896,8897,230479435,1,1681355475599798,1681355478599789,2.35723,0,1
8897,8898,230491626,1,1681355477099649,1681355583599700,1.36417,46,0
8898,8899,230510400,3,1681355477099661,1681355477099661,4.1785,0,1
8899,8900,230433831,1,1681355478599759,1681355479099760,7.26404,0,1
8900,8901,230323062,1,1681355481599647,1681355483099748,6.53503,0,1
8901,8902,230482310,1,1681355483099748,1681355483099748,7.67898,0,1
8902,8903,230477717,1,1681355488599737,1681355489599645,4.84865,0,1
8903,8904,230537004,3,1681355489099670,1681355495099680,4.43911,0,1
8904,8905,230345994,3,1681355489599757,1681355498599756,2.77157,0,1
8905,8906,230451202,1,1681355490599626,1681358008099816,5.93964,0,1
8906,8907,230504855,3,1681355491099617,1681355496099113,4.47113,0,1
8907,8908,230540089,1,1681355494599741,1681355530099622,7.53817,0,1
8908,8909,230445256,1,1681355495599740,1681355820099712,5.85985,0,1
8909,8910,230454899,1,1681355496599803,1681355597599797,5.7336,57,0
8910,8911,230472052,1,1681355497599747,1681355501599763,7.9036,0,1
8911,8912,230556926,3,1681355499599592,1681355506099762,4.71039,0,1
8912,8913,230127546,1,1681355500099729,1681355503599653,7.68346,0,1
8913,8914,230515724,1,1681355500099729,1681355503599653,8.1452,0,1
8914,8915,230446741,1,1681355501099737,1681355504599756,8.10395,0,1
8915,8916,230394833,1,1681355501599763,1681355503099762,7.32912,0,1
8916,8917,230555461,3,1681355502599762,1681355502599762,6.96309,0,1
8917,8918,230563691,3,1681355502599762,1681355502599762,6.37523,0,1
8918,8919,227531891,1,1681355504599656,1681355504599656,9.13932,0,1
8919,8920,230583730,3,1681355510099719,1681355515599754,5.09333,0,1
8920,8921,230527092,6,1681355511099780,1681355513099724,4.5867,0,1
8921,8922,230564737,3,1681355511599785,1681355513099789,10.2401,0,1
8922,8923,230450557,1,1681355516099741,1681355516099741,7.58106,0,1
8923,8924,230594918,3,1681355516099741,1681355521599822,4.47888,0,1
8924,8925,230021052,1,1681355518599625,1681355522099752,13.156,0,1
8925,8926,230502338,6,1681355521099748,1681355660099690,7.13065,57,0
8926,8927,230598777,3,1681355524099723,1681355524099723,3.16459,0,1
8927,8928,230581906,1,1681355525599628,1681355527599626,5.56583,0,1
8928,8929,230616460,1,1681355526599628,1681355574099687,3.96242,46,0
8929,8930,230488092,1,1681355527099749,1681355527599745,6.3451,0,1
8930,8931,230526247,1,1681355530599742,1681355530599742,7.1209,0,1
8931,8932,230597807,1,1681355531599607,1681355533599643,5.52651,0,1
8932,8933,230620523,1,1681355536599677,1681355558099749,6.2929,46,0
8933,8934,230640237,1,1681355537099621,1681355572599688,4.86898,0,1
8934,8935,230643612,1,1681355538599670,1681355722099649,7.78528,46,0
8935,8936,230436714,1,1681355545099661,1681355545099661,6.83923,0,1
8936,8937,230616666,1,1681355546599643,1681355547099637,8.12477,0,1
8937,8938,230514101,1,1681355546599725,1681355547099724,16.8521,0,1
8938,8939,230623317,1,1681355554099620,1681355554099620,8.00253,0,1
8939,8940,230663444,3,1681355555599716,1681355555599716,3.32635,0,1
8940,8941,230553249,1,1681355555599771,1681355555599771,7.13269,0,1
8941,8942,230414921,1,1681355559099617,1681355559599613,6.25181,0,1
8942,8943,230685524,1,1681355559599678,1681355560599697,7.10144,0,1
8943,8944,230464648,1,1681355562099870,1681355588599704,1.08932,0,1
8944,8945,230678069,3,1681355564099614,1681355564099614,4.50211,0,1
8945,8946,230712085,3,1681355567099730,1681355567099730,7.42392,0,1
8946,8947,230692077,3,1681355567099730,1681355567099730,6.50329,0,1
8947,8948,230714365,3,1681355568099661,1681355572599613,4.31651,0,1
8948,8949,230717743,3,1681355572599613,1681355573099615,8.16943,0,1
8949,8950,230724974,3,1681355572599688,1681355578099708,4.72344,0,1
8950,8951,230629589,3,1681355573099727,1681355573099727,4.61796,0,1
8951,8952,230723788,3,1681355574099619,1681355574099619,5.84424,0,1
8952,8953,230713631,1,1681355574099687,1681355575599692,4.90768,0,1
8953,8954,230369400,1,1681355574099743,1681355863599775,7.20278,0,1
8954,8955,230674411,3,1681355574099805,1681355577599795,9.04758,0,1
8955,8956,227681279,6,1681355578099744,1681355578599739,8.23409,0,1
8956,8957,230636176,1,1681355581599737,1681355581599737,6.2502,0,1
8957,8958,230753623,3,1681355588099639,1681355588099639,8.1739,0,1
8958,8959,230612700,1,1681355588599704,1681355592099654,8.08564,0,1
8959,8960,230698665,1,1681355588599704,1681355592599650,7.18204,0,1
8960,8961,230735605,3,1681355590599709,1681355597099702,5.76912,0,1
8961,8962,230441464,1,1681355593099628,1681355593599635,5.71267,0,1
8962,8963,230711331,1,1681355593099741,1681355614599727,8.56423,57,0
8963,8964,230571301,1,1681355595599632,1681355596099630,6.15631,0,1
8964,8965,230759367,1,1681355596099777,1681355652599709,1.4028,0,1
8965,8966,230762480,1,1681355597599797,1681355597599797,9.76478,0,1
8966,8967,230630948,1,1681355598599643,1681355598599643,6.76838,0,1
8967,8968,230345602,1,1681355598599760,1681355598599760,8.72446,0,1
8968,8969,230766713,3,1681355599599703,1681355599599703,4.45021,0,1
8969,8970,230738069,1,1681355600099763,1681355602599780,9.88986,0,1
8970,8971,230333736,1,1681355601599788,1681355604599708,9.18236,0,1
8971,8972,230799877,3,1681355604099694,1681355608099759,7.7695,0,1
8972,8973,230790166,1,1681355604099783,1681355607099806,9.48038,0,1
8973,8974,230796505,1,1681355608099791,1681355658599726,6.78591,0,1
8974,8975,230803175,3,1681355610599686,1681355610599686,4.60285,0,1
8975,8976,230804362,1,1681355611599794,1681355671099680,6.92231,0,1
8976,8977,230805258,1,1681355612599606,1681355644599585,1.61102,46,0
8977,8978,230675461,3,1681355614599731,1681355614599731,6.11982,0,1
8978,8979,230369163,1,1681355615099699,1681355615099699,7.23976,0,1
8979,8980,230661544,1,1681355619099709,1681355632099706,10.7168,0,1
8980,8981,230828475,1,1681355621599683,1681355623099681,6.11521,0,1
8981,8982,230808451,1,1681355621599683,1681355622099683,7.96508,0,1
8982,8983,230829155,1,1681355621599793,1681355621599793,9.7257,0,1
8983,8984,230836154,1,1681355624599625,1681355627599607,5.11393,46,0
8984,8985,230841170,1,1681355627599800,1681355628099796,5.81987,0,1
8985,8986,228435065,1,1681355628099796,1681355635099798,4.38743,0,1
8986,8987,230854252,1,1681355635099666,1681355638099581,10.5796,0,1
8987,8988,230836455,1,1681355635599750,1681355656599680,8.70438,0,1
8988,8989,230606685,1,1681355637599598,1681355681599751,9.39101,0,1
8989,8990,230865183,1,1681355638599713,1681355660599716,6.04937,57,0
8990,8991,230898094,1,1681355645099661,1681355755099650,7.13057,46,0
8991,8992,230689077,6,1681355645099661,1681355886099708,6.99264,0,1
8992,8993,230749249,1,1681355647599773,1681355649099778,6.14971,0,1
8993,8994,230730063,1,1681355649599698,1681355739599732,13.8129,57,0
8994,8995,230618150,1,1681355652599709,1681355655099698,6.29294,0,1
8995,8996,230571132,1,1681355656099746,1681355657099749,6.84941,0,1
8996,8997,230940712,1,1681355662599702,1681355663599708,1.03759,0,1
8997,8998,230930110,1,1681355664099717,1681355746599627,8.34116,0,1
8998,8999,230934295,1,1681355664099725,1681355745599659,7.29443,0,1
8999,9000,230646251,1,1681355668599713,1681355669099706,7.45192,0,1
9000,9001,230409961,1,1681355669099706,1681355672099680,3.30841,0,1
9001,9002,230761361,1,1681355671099703,1681355673599694,11.0775,0,1
9002,9003,230814754,1,1681355672599699,1681355676099683,7.93109,0,1
9003,9004,230953104,3,1681355675099658,1681355675099658,8.09791,0,1
9004,9005,230737619,3,1681355677599736,1681355677599736,4.7958,0,1
9005,9006,230953333,3,1681355678599723,1681355678599723,6.49553,0,1
9006,9007,230913360,1,1681355679599747,1681355680099748,5.7184,0,1
9007,9008,230961761,3,1681355682099626,1681355682099626,8.7704,0,1
9008,9009,230974689,1,1681355682099728,1681355748599638,6.85475,0,1
9009,9010,230786798,1,1681355682099754,1681355682099754,7.12623,0,1
9010,9011,230923136,1,1681355686599740,1681355686599740,6.76311,0,1
9011,9012,230910004,1,1681355687599744,1681355687599744,7.99199,0,1
9012,9013,230589850,1,1681355689099617,1681355734099651,11.8819,57,0
9013,9014,230984686,1,1681355690599740,1681355691599738,4.66852,0,1
9014,9015,230940492,6,1681355694099720,1681355696099697,4.2452,0,1
9015,9016,230998161,3,1681355696099692,1681355717599632,11.3179,59,0
9016,9017,230951035,3,1681355698599702,1681355698599702,4.94934,0,1
9017,9018,230990488,1,1681355702099692,1681355706599680,6.31581,0,1
9018,9019,231039484,3,1681355708099669,1681355724599440,1.66774,0,1
9019,9020,230999509,1,1681355709099710,1681355709099710,7.9413,57,0
9020,9021,230985216,3,1681355711599696,1681355715599692,9.19483,0,1
9021,9022,230903442,1,1681355715099688,1681355715599692,7.15275,0,1
9022,9023,230907020,1,1681355717099658,1681355717599650,5.06647,0,1
9023,9024,230916889,1,1681355718599608,1681355739599674,6.63928,0,1
9024,9025,230929397,1,1681355719599762,1681355720099759,5.34453,0,1
9025,9026,230950466,1,1681355720599689,1681355720599689,15.7973,0,1
9026,9027,231031989,3,1681355721599706,1681355721599706,1.26367,0,1
9027,9028,231071451,3,1681355724599652,1681355734599663,3.02704,0,1
9028,9029,231051979,3,1681355725099580,1681355731099696,5.15874,0,1
9029,9030,231071032,1,1681355725099627,1681356056099626,4.53428,46,0
9030,9031,230983666,3,1681355726099675,1681355731599706,7.20391,0,1
9031,9032,230993796,1,1681355726099675,1681355726599678,6.4689,0,1
9032,9033,230636397,1,1681355728099689,1681355734099642,8.69565,0,1
9033,9034,231064225,3,1681355729099643,1681355731099656,7.26606,0,1
9034,9035,231081152,1,1681355730099628,1681355777599709,4.94813,46,0
9035,9036,231062615,1,1681355732599642,1681355734099651,7.83808,0,1
9036,9037,231079710,3,1681355736599685,1681355743099642,4.9429,0,1
9037,9038,231093326,1,1681355737099719,1681355777599709,5.72425,46,0
9038,9039,231085328,3,1681355737599646,1681355739099642,9.44407,0,1
9039,9040,230902970,1,1681355740099710,1681355758099722,12.4399,0,1
9040,9041,231092220,1,1681355740599685,1681355770099675,5.57746,0,1
9041,9042,231046199,1,1681355742099638,1681355772599634,7.07169,0,1
9042,9043,231099800,1,1681355743099683,1681355749099635,7.51545,0,1
9043,9044,230954019,1,1681355745099661,1681355745099661,9.88127,57,0
9044,9045,230984018,1,1681355748099598,1681355749599614,11.1459,57,0
9045,9046,231115239,3,1681355748099633,1681355748099633,5.03303,0,1
9046,9047,230549721,1,1681355748599638,1681355750099649,5.65976,0,1
9047,9048,230871701,1,1681355750099649,1681355752599653,6.38977,0,1
9048,9049,231122591,1,1681355750599606,1681355752599725,8.44514,46,0
9049,9050,230737256,1,1681355751099654,1681355751599656,5.47789,0,1
9050,9051,230840411,1,1681355752599653,1681355753599655,5.97403,0,1
9051,9052,231147852,1,1681355760099716,1681355761099713,8.94956,0,1
9052,9053,231089421,1,1681355761099652,1681355761099652,9.93434,0,1
9053,9054,231123047,3,1681355767099626,1681355767099626,4.57835,0,1
9054,9055,231130156,1,1681355769099695,1681355925099698,8.49451,0,1
9055,9056,230889345,1,1681355769599639,1681355772599627,8.98495,0,1
9056,9057,231119643,3,1681355770599645,1681355770599645,3.38168,0,1
9057,9058,230868023,1,1681355771599632,1681355775099646,8.10606,0,1
9058,9059,231188184,3,1681355773599628,1681355774599661,1.30988,0,1
9059,9060,230818301,1,1681355773599628,1681355777599841,6.87859,0,1
9060,9061,230970804,1,1681355775599686,1681355775599686,7.11391,0,1
9061,9062,231164657,1,1681355775599707,1681355776599845,7.22541,0,1
9062,9063,231184128,3,1681355776599845,1681355776599845,6.24643,0,1
9063,9064,231146438,1,1681355777599633,1681355777599633,7.02473,0,1
9064,9065,231113149,1,1681355777599841,1681355783099752,5.13923,0,1
9065,9066,231121466,1,1681355778599707,1681355778599707,7.65716,0,1
9066,9067,231184127,1,1681355779599636,1681355779599636,7.79325,0,1
9067,9068,231013943,1,1681355779599708,1681355780099707,7.52177,0,1
9068,9069,231017324,1,1681355780599654,1681355780599654,6.92867,0,1
9069,9070,230511790,1,1681355780599778,1681355874099711,2.82327,0,1
9070,9071,230662047,1,1681355781099715,1681355781099715,6.70786,0,1
9071,9072,231093994,1,1681355782099721,1681355782599879,7.19473,0,1
9072,9073,231136902,1,1681355783099721,1681355783099721,7.19977,0,1
9073,9074,231141854,1,1681355783599720,1681355783599720,6.15417,0,1
9074,9075,231197033,1,1681355784599638,1681355784599638,8.33725,0,1
9075,9076,231147268,1,1681355786099652,1681355786099652,6.96721,0,1
9076,9077,231186923,3,1681355787599647,1681355794099805,3.73728,0,1
9077,9078,231162516,1,1681355789099671,1681355789599679,6.09403,0,1
9078,9079,231155751,1,1681355789599679,1681355790599684,5.12196,0,1
9079,9080,230819959,4,1681355789599716,1681355795099781,5.73389,0,1
9080,9081,231218468,3,1681355794599795,1681355794599795,10.5848,0,1
9081,9082,231084550,1,1681355796599750,1681355796599750,5.7629,0,1
9082,9083,231231946,1,1681355798099770,1681355798099770,9.59523,0,1
9083,9084,231183691,1,1681355798599658,1681355798599658,7.697,0,1
9084,9085,230857111,1,1681355799599678,1681355802599722,9.02588,0,1
9085,9086,231146677,1,1681355801099723,1681355804099699,8.99704,0,1
9086,9087,230975715,1,1681355801599728,1681355804099699,10.8477,0,1
9087,9088,231155868,1,1681355803099710,1681355803099710,10.9814,0,1
9088,9089,228349314,1,1681355806599719,1681355812099716,5.24733,0,1
9089,9090,231223379,1,1681355807599731,1681355807599731,8.60814,0,1
9090,9091,230910638,1,1681355810099698,1681355811599707,5.90689,0,1
9091,9092,231115766,1,1681355811599707,1681355814099663,10.9474,0,1
9092,9093,231162291,1,1681355814099617,1681355814099617,7.40353,57,0
9093,9094,231130136,1,1681355817099770,1681355817599721,5.00972,0,1
9094,9095,231278822,1,1681355818599726,1681355819599746,9.99055,0,1
9095,9096,231146914,1,1681355819599746,1681355820099755,5.62246,0,1
9096,9097,231265466,1,1681355820599587,1681355820599587,8.6266,46,0
9097,9098,231284663,1,1681355821599650,1681355873599817,3.36097,46,0
9098,9099,231267721,1,1681355822099706,1681355822599707,6.49833,0,1
9099,9100,231287004,1,1681355825099761,1681355825099761,7.1777,0,1
9100,9101,231264777,1,1681355828599682,1681355828599682,7.58345,0,1
9101,9102,231296778,1,1681355836599701,1681355838099676,8.41742,0,1
9102,9103,231254830,1,1681355837599769,1681355868599881,7.59515,0,1
9103,9104,231323358,1,1681355839599643,1681356043099698,8.94163,46,0
9104,9105,231285298,3,1681355841099653,1681355846599682,6.63954,0,1
9105,9106,230974688,1,1681355841099773,1681355848099722,12.9087,0,1
9106,9107,231072567,1,1681355846099674,1681355848099690,8.24803,0,1
9107,9108,231331389,1,1681355849099739,1681355924599602,8.91679,0,1
9108,9109,231220376,1,1681355851599691,1681355852599688,7.02406,0,1
9109,9110,231259296,1,1681355859099713,1681355880599782,5.75555,33,0
9110,9111,231063620,1,1681355860099658,1681355860099658,6.37499,0,1
